Close,High,Low,Open,Volume
BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
488.6047058105469,494.39520263671875,475.22589111328125,483.756591796875,2051522050
498.07843017578125,510.0576477050781,485.8561096191406,488.4070129394531,2310249697
504.619873046875,505.11669921875,489.47491455078125,497.7048645019531,1899639214
495.9250183105469,508.8222351074219,488.678955078125,504.6980895996094,2206397359
417.5087890625,504.6031494140625,372.3029479980469,496.0363464355469,4471687569
415.1131591796875,425.4935607910156,384.2314453125,417.91888427734375,2940929033
421.27001953125,435.7174072265625,404.5211486816406,405.5805969238281,2392139922
401.6217956542969,438.92218017578125,394.0628356933594,421.2688903808594,2306735739
405.5273742675781,415.3570251464844,400.29925537109375,401.26348876953125,1567255682
416.6832275390625,421.20758056640625,398.0321350097656,405.399169921875,1671909230
399.0634460449219,419.2820129394531,385.37603759765625,416.7966003417969,2194763765
414.2362365722656,414.3195495605469,396.41607666015625,399.206787109375,1598465255
431.42303466796875,436.4163513183594,410.4539489746094,414.4934997558594,1838828414
424.64923095703125,433.1927795410156,416.1762390136719,431.29058837890625,1720989872
406.6328125,425.7662353515625,401.842041015625,424.403564453125,1516642578
410.8092956542969,420.0019836425781,401.7784423828125,406.4624328613281,1310349981
408.4716491699219,419.1825866699219,403.7186279296875,410.6031188964844,1243314915
361.9659118652344,409.643310546875,357.2733154296875,408.5135498046875,2344102082
344.53460693359375,375.6661071777344,339.01434326171875,364.05352783203125,2045164899
379.4403381347656,380.0084533691406,342.6800537109375,343.6654052734375,1678913732
383.8204040527344,384.7772216796875,369.6520080566406,379.1556701660156,1576382603
355.3162841796875,385.31927490234375,335.5061950683594,383.8063049316406,2081157733
349.8800964355469,360.63006591796875,344.19091796875,355.4073791503906,1388464569
344.1817626953125,352.6981506347656,320.3687438964844,349.88067626953125,1958526741
336.19122314453125,357.2929992675781,335.79046630859375,344.6517028808594,1507056912
333.0325927734375,344.27557373046875,330.0738525390625,335.80755615234375,1294330921
367.9895935058594,375.0068664550781,331.4485168457031,333.3979187011719,2385693434
387.0573425292969,388.2687683105469,366.6442565917969,367.7860107421875,1796235646
421.6431884765625,423.3442687988281,382.1313781738281,387.635986328125,2162493378
428.09832763671875,438.1070251464844,411.038330078125,421.4770812988281,1740937420
430.5088195800781,437.1003723144531,421.9388732910156,427.3511047363281,1470899248
425.7489013671875,430.7255859375,411.9521484375,430.5845031738281,1647171955
442.7061462402344,443.91424560546875,424.1143493652344,426.2142028808594,1526827785
435.4013671875,442.47930908203125,415.667724609375,442.40625,2006344571
438.7617492675781,449.9358825683594,424.3091735839844,434.9619140625,1962989705
419.10205078125,441.5137939453125,416.7060241699219,438.4752502441406,2678048368
421.5494689941406,425.9748229980469,416.8238525390625,418.7559814453125,1404867667
405.0693054199219,422.0504150390625,402.8292541503906,421.7956848144531,1437068558
413.4562072753906,423.55010986328125,401.22125244140625,404.5274658203125,1473121389
443.8675231933594,443.8675231933594,392.5707702636719,413.48675537109375,3142304145
470.74969482421875,471.65692138671875,434.4466247558594,444.4056396484375,5149146903
472.02239990234375,482.6448669433594,461.8553466796875,470.5386657714844,2486819344
473.70263671875,476.7559509277344,453.90008544921875,472.60040283203125,2804538828
